Invoice,ProductID,Product,Description,QuantityBought,Date,Price,CustomerID,Age,Gender,AverageSpend,PurchaseFrequency,Country,Category_x,Encoded_Category,Recency,Prod_cluster,text_features,product_features
441097,2296,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,3,00:00.0,109.22,62664,20,0,263.3,2,0,Electronics,0,327.65999999999997,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 0 109.22 A portable Bluetooth speaker with clear sound and deep bass. 2
415139,7229,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,9,00:00.0,111.2,27883,43,1,165.39,0,0,Electronics,0,1000.8000000000001,1,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 0 111.2 A portable Bluetooth speaker with clear sound and deep bass. 0
271829,8641,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,7,00:00.0,79.67,53059,52,0,154.34,2,2,Kitchen,2,557.69,1,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 2 79.67 A durable ceramic mug with a smooth matte finish for hot beverages. 2
371836,1125,Storage Box,A sturdy plastic storage box ideal for organizing household items.,2,00:00.0,28.4,94078,25,1,61.99,0,1,Storage,5,56.8,0,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 1 28.4 A sturdy plastic storage box ideal for organizing household items. 0
538974,5632,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",9,00:00.0,17.12,52932,53,0,47.49,1,3,Office,4,154.08,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 3 17.12 A premium ruled notebook for writing, journaling, or office notes. 1"
302283,7288,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,2,00:00.0,7.77,71269,24,0,21.58,0,1,Electronics,0,15.54,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 1 7.77 A lightweight wireless mouse with ergonomic design and smooth tracking. 0
296769,4596,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,3,00:00.0,29.03,85986,53,0,72.33,0,1,Lighting / Decor,3,87.09,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 1 29.03 A flexible RGB LED strip with multiple color modes for room decoration. 0
661353,7168,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,2,00:00.0,134.17,95959,33,0,143.6,1,2,Electronics,0,268.34,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 2 134.17 A portable Bluetooth speaker with clear sound and deep bass. 1
323165,8561,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,3,00:00.0,40.02,12035,41,0,86.05,2,1,Office,4,120.06,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 1 40.02 A multi-section organizer that keeps workspace essentials neatly arranged. 2
723587,9258,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,6,00:00.0,56.37,50745,18,1,145.05,0,3,Electronics,0,338.21999999999997,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 3 56.37 A lightweight wireless mouse with ergonomic design and smooth tracking. 0
635822,1232,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,9,00:00.0,20.28,27241,42,1,20.98,1,3,Kitchen,2,182.52,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 3 20.28 A BPA-free reusable bottle designed to keep drinks cold for hours. 1
587879,7371,Storage Box,A sturdy plastic storage box ideal for organizing household items.,9,00:00.0,37.24,62975,27,0,78.18,2,0,Storage,5,335.16,1,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 0 37.24 A sturdy plastic storage box ideal for organizing household items. 2
664685,5206,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",7,00:00.0,80.29,33154,33,0,218.03,1,3,Home Decor,1,562.0300000000001,1,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 3 80.29 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 1"
882038,8943,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,3,00:00.0,93.12,35625,33,0,181.42,2,0,Lighting / Decor,3,279.36,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 0 93.12 A flexible RGB LED strip with multiple color modes for room decoration. 2
453531,7891,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,4,00:00.0,40.58,54950,25,0,40.91,0,0,Office,4,162.32,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 40.58 A multi-section organizer that keeps workspace essentials neatly arranged. 0
363160,7738,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,6,00:00.0,13.37,66396,46,0,13.66,2,1,Electronics,0,80.22,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 1 13.37 A lightweight wireless mouse with ergonomic design and smooth tracking. 2
679879,3472,Storage Box,A sturdy plastic storage box ideal for organizing household items.,5,00:00.0,61.7,23331,56,0,113.11,1,3,Storage,5,308.5,0,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 3 61.7 A sturdy plastic storage box ideal for organizing household items. 1
320884,3739,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,2,00:00.0,38.96,73927,45,0,51.04,1,2,Kitchen,2,77.92,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 2 38.96 A durable ceramic mug with a smooth matte finish for hot beverages. 1
123247,6401,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,6,00:00.0,36.84,96226,23,0,85.8,2,0,Kitchen,2,221.04000000000002,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 36.84 A BPA-free reusable bottle designed to keep drinks cold for hours. 2
124300,2761,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,3,00:00.0,144.18,94719,33,0,348.57,1,0,Lighting / Decor,3,432.54,1,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 0 144.18 A flexible RGB LED strip with multiple color modes for room decoration. 1
567281,1876,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",8,00:00.0,94.36,73014,37,0,127.93,1,0,Office,4,754.88,1,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 94.36 A premium ruled notebook for writing, journaling, or office notes. 1"
707086,4812,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,2,00:00.0,85.75,49346,33,0,238.13,2,0,Kitchen,2,171.5,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 0 85.75 A durable ceramic mug with a smooth matte finish for hot beverages. 2
633556,2460,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,1,00:00.0,65.29,80411,24,0,122.99,1,0,Office,4,65.29,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 65.29 A multi-section organizer that keeps workspace essentials neatly arranged. 1
448951,2733,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,9,00:00.0,67.2,64478,58,0,86.4,0,0,Lighting / Decor,3,604.8000000000001,1,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 0 67.2 A flexible RGB LED strip with multiple color modes for room decoration. 0
374329,2605,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,3,00:00.0,83.43,22254,31,0,210.95,2,0,Kitchen,2,250.29000000000002,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 0 83.43 A durable ceramic mug with a smooth matte finish for hot beverages. 2
819064,6622,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,1,00:00.0,105.98,65734,43,0,273.42,0,0,Kitchen,2,105.98,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 105.98 A BPA-free reusable bottle designed to keep drinks cold for hours. 0
842139,7767,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",7,00:00.0,106.81,38621,43,0,243.38,2,0,Office,4,747.6700000000001,1,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 106.81 A premium ruled notebook for writing, journaling, or office notes. 2"
532315,7986,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,5,00:00.0,29.9,86441,31,0,80.94,2,1,Kitchen,2,149.5,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 1 29.9 A durable ceramic mug with a smooth matte finish for hot beverages. 2
616588,4517,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,5,00:00.0,77.52,56121,24,0,191.84,1,0,Lighting / Decor,3,387.59999999999997,0,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 0 77.52 A warm ambient lamp with soft diffused lighting for home décor. 1
336584,4735,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",1,00:00.0,64.73,91418,50,0,178.94,1,3,Office,4,64.73,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 3 64.73 A premium ruled notebook for writing, journaling, or office notes. 1"
662332,9434,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,9,00:00.0,131.23,70197,43,0,245.11,0,1,Office,4,1181.07,1,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 1 131.23 A multi-section organizer that keeps workspace essentials neatly arranged. 0
937646,3590,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,7,00:00.0,96.56,94577,37,1,240.94,0,0,Kitchen,2,675.9200000000001,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 96.56 A BPA-free reusable bottle designed to keep drinks cold for hours. 0
476896,2063,Storage Box,A sturdy plastic storage box ideal for organizing household items.,8,00:00.0,82.21,52431,20,0,246.59,2,2,Storage,5,657.68,1,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 2 82.21 A sturdy plastic storage box ideal for organizing household items. 2
148984,5324,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",9,00:00.0,21.73,14837,21,0,53.24,0,1,Home Decor,1,195.57,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 1 21.73 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 0"
402918,6342,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",6,00:00.0,92.82,93163,43,1,114.02,1,1,Home Decor,1,556.92,1,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 1 92.82 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 1"
364712,1005,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",5,00:00.0,21.99,81232,28,0,44.79,2,0,Home Decor,1,109.94999999999999,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 21.99 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 2"
220151,8489,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,6,00:00.0,53.89,58994,19,0,117.19,2,1,Lighting / Decor,3,323.34000000000003,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 1 53.89 A flexible RGB LED strip with multiple color modes for room decoration. 2
555808,9659,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,2,00:00.0,25.71,89079,31,1,34.67,1,1,Office,4,51.42,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 1 25.71 A multi-section organizer that keeps workspace essentials neatly arranged. 1
233767,9195,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,4,00:00.0,105.35,22615,47,1,308.23,1,0,Kitchen,2,421.4,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 105.35 A BPA-free reusable bottle designed to keep drinks cold for hours. 1
748663,6966,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",3,00:00.0,34.91,11466,29,0,47.17,2,0,Office,4,104.72999999999999,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 34.91 A premium ruled notebook for writing, journaling, or office notes. 2"
803550,9837,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,7,00:00.0,61.82,40771,43,0,83.77,2,0,Lighting / Decor,3,432.74,1,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 0 61.82 A flexible RGB LED strip with multiple color modes for room decoration. 2
236330,1117,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,9,00:00.0,134.87,93886,50,0,381.73,2,1,Office,4,1213.83,1,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 1 134.87 A multi-section organizer that keeps workspace essentials neatly arranged. 2
580754,3551,Storage Box,A sturdy plastic storage box ideal for organizing household items.,5,00:00.0,34.63,75911,30,0,66.85,1,0,Storage,5,173.15,0,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 0 34.63 A sturdy plastic storage box ideal for organizing household items. 1
